periode_data,wilayah,kecamatan,kelurahan,jenis_kelamin,jumlah,keterangan
2023,KOTA ADM. JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,Laki-Laki,148,MATI TAHUN INI
2023,KOTA ADM. JAKARTA SELATAN,TEBET,MENTENG DALAM,Perempuan,125,MATI TAHUN INI
2023,KOTA ADM. JAKARTA SELATAN,TEBET,KEBON BARU,Perempuan,144,MATI TAHUN INI
2023,KOTA ADM. JAKARTA SELATAN,TEBET,BUKIT DURI,Perempuan,141,MATI TAHUN INI
2023,KOTA ADM. JAKARTA SELATAN,TEBET,MANGGARAI SELATAN,Perempuan,88,MATI TAHUN INI
2023,KOTA ADM. JAKARTA SELATAN,TEBET,MANGGARAI,Perempuan,144,MATI TAHUN INI
2023,KOTA ADM. JAKARTA SELATAN,SETIABUDI,SETIA BUDI,Perempuan,10,MATI TAHUN INI
2023,KOTA ADM. JAKARTA SELATAN,SETIABUDI,KARET SEMANGGI,Perempuan,11,MATI TAHUN INI
2023,KOTA ADM. JAKARTA SELATAN,SETIABUDI,KARET KUNINGAN,Perempuan,48,MATI TAHUN INI
2023,KOTA ADM. JAKARTA SELATAN,SETIABUDI,KARET,Perempuan,31,MATI TAHUN INI
2023,KOTA ADM. JAKARTA SELATAN,SETIABUDI,MENTENG ATAS,Perempuan,93,MATI TAHUN INI
2023,KOTA ADM. JAKARTA SELATAN,SETIABUDI,PASAR MANGGIS,Perempuan,115,MATI TAHUN INI
2023,KOTA ADM. JAKARTA SELATAN,SETIABUDI,GUNTUR,Perempuan,17,MATI TAHUN INI
2023,KOTA ADM. JAKARTA SELATAN,SETIABUDI,KUNINGAN TIMUR,Perempuan,27,MATI TAHUN INI
2023,KOTA ADM. JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,Perempuan,54,MATI TAHUN INI
2023,KOTA ADM. JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,Perempuan,49,MATI TAHUN INI
2023,KOTA ADM. JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,Perempuan,119,MATI TAHUN INI
2023,KOTA ADM. JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,Perempuan,92,MATI TAHUN INI
2023,KOTA ADM. JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,Perempuan,41,MATI TAHUN INI
2023,KOTA ADM. JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,Perempuan,92,MATI TAHUN INI
2023,KOTA ADM. JAKARTA SELATAN,PASAR MINGGU,JATI PADANG,Perempuan,94,MATI TAHUN INI
2023,KOTA ADM. JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,Perempuan,52,MATI TAHUN INI
2023,KOTA ADM. JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,Perempuan,118,MATI TAHUN INI
2023,KOTA ADM. JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,Perempuan,183,MATI TAHUN INI
2023,KOTA ADM. JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,Perempuan,93,MATI TAHUN INI
2023,KOTA ADM. JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,Perempuan,117,MATI TAHUN INI
2023,KOTA ADM. JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,Perempuan,105,MATI TAHUN INI
2023,KOTA ADM. JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,Perempuan,165,MATI TAHUN INI
2023,KOTA ADM. JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,Perempuan,115,MATI TAHUN INI
2023,KOTA ADM. JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,Perempuan,116,MATI TAHUN INI
2023,KOTA ADM. JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,Perempuan,138,MATI TAHUN INI
2023,KOTA ADM. JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,Perempuan,132,MATI TAHUN INI
2023,KOTA ADM. JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,Perempuan,141,MATI TAHUN INI
2023,KOTA ADM. JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Perempuan,84,MATI TAHUN INI
2023,KOTA ADM. JAKARTA SELATAN,CILANDAK,PONDOK LABU,Perempuan,113,MATI TAHUN INI
2023,KOTA ADM. JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Perempuan,42,MATI TAHUN INI
2023,KOTA ADM. JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Perempuan,49,MATI TAHUN INI
2023,KOTA ADM. JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,Perempuan,6,MATI TAHUN INI
2023,KOTA ADM. JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,Perempuan,28,MATI TAHUN INI
2023,KOTA ADM. JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,Perempuan,55,MATI TAHUN INI
2023,KOTA ADM. JAKARTA SELATAN,KEBAYORAN BARU,SELONG,Perempuan,10,MATI TAHUN INI
2023,KOTA ADM. JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,Perempuan,21,MATI TAHUN INI
2023,KOTA ADM. JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,Perempuan,6,MATI TAHUN INI
2023,KOTA ADM. JAKARTA SELATAN,KEBAYORAN BARU,PULO,Perempuan,23,MATI TAHUN INI
2023,KOTA ADM. JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,Perempuan,42,MATI TAHUN INI
2023,KOTA ADM. JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,Perempuan,111,MATI TAHUN INI
2023,KOTA ADM. JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Perempuan,102,MATI TAHUN INI
2023,KOTA ADM. JAKARTA SELATAN,PANCORAN,PANCORAN,Perempuan,68,MATI TAHUN INI
2023,KOTA ADM. JAKARTA SELATAN,PANCORAN,KALIBATA,Perempuan,129,MATI TAHUN INI
2023,KOTA ADM. JAKARTA SELATAN,PANCORAN,RAWAJATI,Perempuan,58,MATI TAHUN INI
2023,KOTA ADM. JAKARTA SELATAN,PANCORAN,DUREN TIGA,Perempuan,70,MATI TAHUN INI
2023,KOTA ADM. JAKARTA SELATAN,PANCORAN,PENGADEGAN,Perempuan,70,MATI TAHUN INI
2023,KOTA ADM. JAKARTA SELATAN,PANCORAN,CIKOKO,Perempuan,34,MATI TAHUN INI
2023,KOTA ADM. JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,Perempuan,167,MATI TAHUN INI
2023,KOTA ADM. JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,Perempuan,177,MATI TAHUN INI
2023,KOTA ADM. JAKARTA SELATAN,JAGAKARSA,CIGANJUR,Perempuan,83,MATI TAHUN INI
2023,KOTA ADM. JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,Perempuan,160,MATI TAHUN INI
2023,KOTA ADM. JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,Perempuan,102,MATI TAHUN INI
2023,KOTA ADM. JAKARTA SELATAN,JAGAKARSA,CIPEDAK,Perempuan,87,MATI TAHUN INI
2023,KOTA ADM. JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,Perempuan,72,MATI TAHUN INI
2023,KOTA ADM. JAKARTA SELATAN,PESANGGRAHAN,BINTARO,Perempuan,137,MATI TAHUN INI
2023,KOTA ADM. JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,Perempuan,148,MATI TAHUN INI
2023,KOTA ADM. JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,Perempuan,94,MATI TAHUN INI
2023,KOTA ADM. JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,Perempuan,113,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,Perempuan,147,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,Perempuan,90,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,MATRAMAN,KAYU MANIS,Perempuan,101,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,MATRAMAN,PALMERIAM,Perempuan,86,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,Perempuan,65,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Perempuan,143,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,PULOGADUNG,PULO GADUNG,Perempuan,107,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,PULOGADUNG,PISANGAN TIMUR,Perempuan,142,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,PULOGADUNG,CIPINANG,Perempuan,153,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,PULOGADUNG,JATINEGARA KAUM,Perempuan,72,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,PULOGADUNG,RAWAMANGUN,Perempuan,146,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,PULOGADUNG,KAYU PUTIH,Perempuan,150,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,PULOGADUNG,JATI,Perempuan,90,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,Perempuan,104,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,JATINEGARA,BIDARA CINA,Perempuan,135,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,JATINEGARA,BALI MESTER,Perempuan,44,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,Perempuan,95,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,Perempuan,158,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,Perempuan,207,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,Perempuan,118,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,Perempuan,201,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,KRAMATJATI,KRAMATJATI,Perempuan,114,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,KRAMATJATI,TENGAH,Perempuan,120,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,KRAMATJATI,DUKUH,Perempuan,88,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,KRAMATJATI,BATU AMPAR,Perempuan,130,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,KRAMATJATI,BALEKAMBANG,Perempuan,74,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,KRAMATJATI,CILILITAN,Perempuan,146,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,KRAMATJATI,CAWANG,Perempuan,101,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,PASAR REBO,GEDONG,Perempuan,128,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,PASAR REBO,BARU,Perempuan,47,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,PASAR REBO,CIJANTUNG,Perempuan,127,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,PASAR REBO,KALISARI,Perempuan,117,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,PASAR REBO,PEKAYON,Perempuan,107,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,CAKUNG,JATINEGARA,Perempuan,160,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,CAKUNG,RAWA TERATE,Perempuan,56,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,CAKUNG,PENGGILINGAN,Perempuan,278,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,Perempuan,153,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,CAKUNG,PULO GEBANG,Perempuan,277,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,Perempuan,75,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,Perempuan,137,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,Perempuan,157,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,Perempuan,175,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,DUREN SAWIT,KLENDER,Perempuan,190,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,Perempuan,192,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,Perempuan,113,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,Perempuan,133,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,Perempuan,98,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,MAKASAR,MAKASAR,Perempuan,120,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,MAKASAR,PINANGRANTI,Perempuan,76,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,MAKASAR,KEBON PALA,Perempuan,134,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,Perempuan,58,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Perempuan,131,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,CIRACAS,CIRACAS,Perempuan,188,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,CIRACAS,CIBUBUR,Perempuan,179,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Perempuan,156,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,CIRACAS,SUSUKAN,Perempuan,114,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,CIRACAS,RAMBUTAN,Perempuan,127,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Perempuan,71,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,CIPAYUNG,CILANGKAP,Perempuan,80,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,CIPAYUNG,PONDOK RANGGON,Perempuan,64,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,CIPAYUNG,MUNJUL,Perempuan,84,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,CIPAYUNG,SETU,Perempuan,57,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,Perempuan,80,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,Perempuan,141,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,CIPAYUNG,CEGER,Perempuan,55,MATI TAHUN INI
2023,KAB. ADM. KEP. SERIBU,KEPULAUAN SERIBU UTARA,PULAU PANGGANG,Laki-Laki,11,MATI LUAR TAHUN INI
2023,KAB. ADM. KEP. SERIBU,KEPULAUAN SERIBU UTARA,PULAU KELAPA,Laki-Laki,11,MATI LUAR TAHUN INI
2023,KAB. ADM. KEP. SERIBU,KEPULAUAN SERIBU UTARA,PULAU HARAPAN,Laki-Laki,2,MATI LUAR TAHUN INI
2023,KAB. ADM. KEP. SERIBU,KEPULAUAN SERIBU SELATAN,PULAU UNTUNG JAWA,Laki-Laki,4,MATI LUAR TAHUN INI
2023,KAB. ADM. KEP. SERIBU,KEPULAUAN SERIBU SELATAN,PULAU TIDUNG,Laki-Laki,11,MATI LUAR TAHUN INI
2023,KAB. ADM. KEP. SERIBU,KEPULAUAN SERIBU SELATAN,PULAU PARI,Laki-Laki,5,MATI LUAR TAHUN INI
2023,KOTA ADM. JAKARTA PUSAT,GAMBIR,GAMBIR,Laki-Laki,3,MATI LUAR TAHUN INI
2023,KOTA ADM. JAKARTA PUSAT,GAMBIR,CIDENG,Laki-Laki,37,MATI LUAR TAHUN INI
2023,KOTA ADM. JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Laki-Laki,25,MATI LUAR TAHUN INI
2023,KOTA ADM. JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Laki-Laki,21,MATI LUAR TAHUN INI
2023,KOTA ADM. JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Laki-Laki,17,MATI LUAR TAHUN INI
2023,KOTA ADM. JAKARTA PUSAT,GAMBIR,DURI PULO,Laki-Laki,68,MATI LUAR TAHUN INI
2023,KOTA ADM. JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Laki-Laki,30,MATI LUAR TAHUN INI
2023,KOTA ADM. JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Laki-Laki,62,MATI LUAR TAHUN INI
2023,KOTA ADM. JAKARTA PUSAT,SAWAH BESAR,KARTINI,Laki-Laki,44,MATI LUAR TAHUN INI
2023,KOTA ADM. JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,Laki-Laki,28,MATI LUAR TAHUN INI
2023,KOTA ADM. JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,Laki-Laki,48,MATI LUAR TAHUN INI
2023,KOTA ADM. JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,Laki-Laki,41,MATI LUAR TAHUN INI
2023,KOTA ADM. JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,Laki-Laki,75,MATI LUAR TAHUN INI
2023,KOTA ADM. JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,Laki-Laki,83,MATI LUAR TAHUN INI
2023,KOTA ADM. JAKARTA PUSAT,KEMAYORAN,SERDANG,Laki-Laki,97,MATI LUAR TAHUN INI
2023,KOTA ADM. JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,Laki-Laki,47,MATI LUAR TAHUN INI
2023,KOTA ADM. JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,Laki-Laki,76,MATI LUAR TAHUN INI
2023,KOTA ADM. JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,Laki-Laki,69,MATI LUAR TAHUN INI
2023,KOTA ADM. JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,Laki-Laki,97,MATI LUAR TAHUN INI
2023,KOTA ADM. JAKARTA PUSAT,SENEN,SENEN,Laki-Laki,17,MATI LUAR TAHUN INI
2023,KOTA ADM. JAKARTA PUSAT,SENEN,KENARI,Laki-Laki,33,MATI LUAR TAHUN INI
2023,KOTA ADM. JAKARTA PUSAT,SENEN,PASEBAN,Laki-Laki,71,MATI LUAR TAHUN INI
2023,KOTA ADM. JAKARTA PUSAT,SENEN,KRAMAT,Laki-Laki,49,MATI LUAR TAHUN INI
2023,KOTA ADM. JAKARTA PUSAT,SENEN,KWITANG,Laki-Laki,42,MATI LUAR TAHUN INI
2023,KOTA ADM. JAKARTA PUSAT,SENEN,BUNGUR,Laki-Laki,28,MATI LUAR TAHUN INI
2023,KOTA ADM. JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Laki-Laki,88,MATI LUAR TAHUN INI
2023,KOTA ADM. JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,Laki-Laki,103,MATI LUAR TAHUN INI
2023,KOTA ADM. JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,Laki-Laki,61,MATI LUAR TAHUN INI
2023,KOTA ADM. JAKARTA PUSAT,MENTENG,MENTENG,Laki-Laki,57,MATI LUAR TAHUN INI
2023,KOTA ADM. JAKARTA PUSAT,MENTENG,PEGANGSAAN,Laki-Laki,37,MATI LUAR TAHUN INI
2023,KOTA ADM. JAKARTA PUSAT,MENTENG,CIKINI,Laki-Laki,20,MATI LUAR TAHUN INI
2023,KOTA ADM. JAKARTA PUSAT,MENTENG,GONDANGDIA,Laki-Laki,6,MATI LUAR TAHUN INI
2023,KOTA ADM. JAKARTA PUSAT,MENTENG,KEBON SIRIH,Laki-Laki,36,MATI LUAR TAHUN INI
2023,KOTA ADM. JAKARTA PUSAT,TANAH ABANG,GELORA,Laki-Laki,7,MATI LUAR TAHUN INI
2023,KOTA ADM. JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,Laki-Laki,53,MATI LUAR TAHUN INI
2023,KOTA ADM. JAKARTA PUSAT,TANAH ABANG,KARET TENGSIN,Laki-Laki,32,MATI LUAR TAHUN INI
2023,KOTA ADM. JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,Laki-Laki,76,MATI LUAR TAHUN INI
2023,KOTA ADM. JAKARTA PUSAT,TANAH ABANG,KEBON MELATI,Laki-Laki,55,MATI LUAR TAHUN INI
2023,KOTA ADM. JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,Laki-Laki,42,MATI LUAR TAHUN INI
2023,KOTA ADM. JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,Laki-Laki,25,MATI LUAR TAHUN INI
2023,KOTA ADM. JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,Laki-Laki,162,MATI LUAR TAHUN INI
2023,KOTA ADM. JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,Laki-Laki,71,MATI LUAR TAHUN INI
2023,KOTA ADM. JAKARTA PUSAT,JOHAR BARU,GALUR,Laki-Laki,46,MATI LUAR TAHUN INI
2023,KOTA ADM. JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,Laki-Laki,93,MATI LUAR TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,KRAMATJATI,TENGAH,Laki-Laki,178,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,KRAMATJATI,DUKUH,Laki-Laki,107,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,KRAMATJATI,BATU AMPAR,Laki-Laki,160,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,KRAMATJATI,BALEKAMBANG,Laki-Laki,104,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,KRAMATJATI,CILILITAN,Laki-Laki,146,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,KRAMATJATI,CAWANG,Laki-Laki,123,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,PASAR REBO,GEDONG,Laki-Laki,147,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,PASAR REBO,BARU,Laki-Laki,68,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,PASAR REBO,CIJANTUNG,Laki-Laki,161,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,PASAR REBO,KALISARI,Laki-Laki,141,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,PASAR REBO,PEKAYON,Laki-Laki,161,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,CAKUNG,JATINEGARA,Laki-Laki,222,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,CAKUNG,RAWA TERATE,Laki-Laki,82,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,CAKUNG,PENGGILINGAN,Laki-Laki,363,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,Laki-Laki,207,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,CAKUNG,PULO GEBANG,Laki-Laki,316,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,Laki-Laki,118,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,Laki-Laki,189,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,Laki-Laki,219,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,Laki-Laki,221,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,DUREN SAWIT,KLENDER,Laki-Laki,264,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,Laki-Laki,277,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,Laki-Laki,137,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,Laki-Laki,144,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,Laki-Laki,156,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,MAKASAR,MAKASAR,Laki-Laki,146,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,MAKASAR,PINANGRANTI,Laki-Laki,93,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,MAKASAR,KEBON PALA,Laki-Laki,198,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,Laki-Laki,61,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Laki-Laki,159,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,CIRACAS,CIRACAS,Laki-Laki,253,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,CIRACAS,CIBUBUR,Laki-Laki,275,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Laki-Laki,167,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,CIRACAS,SUSUKAN,Laki-Laki,141,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,CIRACAS,RAMBUTAN,Laki-Laki,143,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Laki-Laki,100,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,CIPAYUNG,CILANGKAP,Laki-Laki,102,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,CIPAYUNG,PONDOK RANGGON,Laki-Laki,70,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,CIPAYUNG,MUNJUL,Laki-Laki,91,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,CIPAYUNG,SETU,Laki-Laki,84,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,Laki-Laki,102,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,Laki-Laki,249,MATI TAHUN INI
2023,KOTA ADM. JAKARTA TIMUR,CIPAYUNG,CEGER,Laki-Laki,69,MATI TAHUN INI
2023,KAB. ADM. KEP. SERIBU,KEPULAUAN SERIBU UTARA,PULAU PANGGANG,Perempuan,19,MATI TAHUN INI
2023,KAB. ADM. KEP. SERIBU,KEPULAUAN SERIBU UTARA,PULAU KELAPA,Perempuan,14,MATI TAHUN INI
